AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
268001777,8833,Efc Den Bosch:Balkweg,9/25/2023 10:05,9/25/2023 9:35,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,9/25/2023 13:44,11203,9/25/2023,VEGRDCDKW4,0,0,0
268001797,8833,Efc Den Bosch:Balkweg,9/25/2023 4:45,9/25/2023 4:21,165,0,0,0,0,0,0,0,JUMBO\wesselthoonen,9/25/2023 9:45,11041,9/25/2023,VEGRDCVERS,0,0,0
268001798,8890,Balkweg; Efc Kantine,9/25/2023 4:30,9/25/2023 4:21,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,9/25/2023 9:45,11041,9/25/2023,VEGRDCVERS,0,0,0
268001799,8833,Efc Den Bosch:Balkweg,9/25/2023 9:05,9/25/2023 9:18,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,9/25/2023 13:32,11193,9/25/2023,VEGRDCDKW6,0,0,0
268001800,8833,Efc Den Bosch:Balkweg,9/25/2023 5:40,9/25/2023 16:00,0,15,0,0,0,0,30,0,JUMBO\wesselthoonen,9/25/2023 9:46,11181,9/25/2023,VEGRDCVERS,0,0,0
268002021,6536,Horsterweg;Sevenum,9/25/2023 8:13,9/25/2023 8:13,61,23,0,0,0,19,5,0,JUMBO\wesselthoonen,9/25/2023 13:44,11128,9/25/2023,VEGRDCDKW4,0,0,0
268003195,6702,Jumbo Huus Vers,9/25/2023 6:00,,0,0,0,0,0,0,0,0,,,19112,9/25/2023,VEGRDCVERS,0,0,0
268003800,1028,Sportlaan;Bree,9/25/2023 6:19,9/25/2023 6:00,5,11,1,0,0,0,0,0,JUMBO\wesselthoonen,9/25/2023 10:45,11161,9/25/2023,VEGRDCVERS,0,0,0
268003801,3656,Bloemenmarkt;Geleen,9/25/2023 6:00,9/25/2023 5:55,6,16,6,0,0,10,10,0,JUMBO\wesselthoonen,9/25/2023 10:55,11062,9/25/2023,VEGRDCVERS,0,0,0
268003802,7043,Carboonplein;Kerkrade,9/25/2023 6:00,9/25/2023 6:00,50,10,1,0,0,11,5,0,JUMBO\wesselthoonen,9/25/2023 10:48,11001,9/25/2023,VEGRDCVERS,0,0,0
268003803,4828,Europalaan;Winterswijk,9/25/2023 7:00,9/25/2023 7:10,5,33,1,0,0,12,8,0,JUMBO\wesselthoonen,9/25/2023 10:52,11133,9/25/2023,VEGRDCVERS,1,0,0
268003804,3083,Stationsstraat;Deurne,9/25/2023 6:00,9/25/2023 6:10,25,18,0,0,0,11,7,0,JUMBO\wesselthoonen,9/25/2023 11:02,11119,9/25/2023,VEGRDCVERS,0,0,0
268003805,4670,Stadsplein;S-Heerenberg,9/25/2023 6:30,9/25/2023 6:40,21,19,1,0,0,10,7,0,JUMBO\wesselthoonen,9/25/2023 10:57,11048,9/25/2023,VEGRDCVERS,0,0,0
268003806,6400,Loenenseweg;Eerbeek,9/25/2023 6:30,9/25/2023 6:05,15,13,6,0,0,6,3,0,JUMBO\wesselthoonen,9/25/2023 11:00,11046,9/25/2023,VEGRDCVERS,0,0,0
268003807,4698,Oosterhof;Boxtel,9/25/2023 6:30,9/25/2023 6:30,20,17,0,0,0,10,8,0,JUMBO\wesselthoonen,9/25/2023 10:58,11017,9/25/2023,VEGRDCVERS,0,0,0
268003808,3171,Verbrughweg;Lienden,9/25/2023 6:54,9/25/2023 7:25,0,27,2,0,0,11,12,0,JUMBO\wesselthoonen,9/25/2023 10:50,11009,9/25/2023,VEGRDCVERS,0,0,0
268003809,4674,Mercuriusplein; Berlicum,9/25/2023 7:00,9/25/2023 6:55,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,9/25/2023 10:59,11400,9/25/2023,VEGRDCVERS,0,0,0
