AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
142000167,3172,Kastelenplein;Eindhoven,5/22/2023 12:41,5/22/2023 13:00,37,7,0,0,0,0,5,0,JUMBO\wesselthoonen,5/22/2023 19:29,11033,5/22/2023,VEGRDCVERS,0,0,5
142000169,4748,de Eglantier;Apeldoorn,5/22/2023 13:30,5/22/2023 14:25,25,15,0,0,0,10,4,0,JUMBO\MirandavanKessel,5/23/2023 9:31,11069,5/22/2023,VEGRDCVERS,0,0,0
142000180,6375,Muldersplein;Belfeld,5/22/2023 13:39,5/22/2023 13:50,21,15,4,0,0,0,5,0,JUMBO\MarcelVanLieshout,5/23/2023 12:23,11134,5/22/2023,VEGRDCVERS,0,0,0
142000181,4930,Huiskensstraat;Helmond,5/22/2023 12:52,5/22/2023 12:30,20,18,1,0,0,10,8,0,JUMBO\wesselthoonen,5/22/2023 19:29,11121,5/22/2023,VEGRDCVERS,0,0,0
142000182,5139,de Bleek;Venray,5/22/2023 13:58,5/22/2023 14:00,22,14,1,0,0,11,5,0,JUMBO\wesselthoonen,5/22/2023 19:16,11055,5/22/2023,VEGRDCVERS,0,0,0
142000183,5087,2E Haagstraat;Helmond,5/22/2023 13:10,5/22/2023 14:25,30,14,1,0,0,10,4,0,JUMBO\MirandavanKessel,5/23/2023 9:34,11155,5/22/2023,VEGRDCVERS,0,0,0
142000184,4614,Geldropseweg;Eindhoven,5/22/2023 12:49,5/22/2023 12:51,15,12,0,0,0,10,3,0,JUMBO\wesselthoonen,5/22/2023 19:24,11080,5/22/2023,VEGRDCVERS,0,0,0
142000193,1003,de Koel;Pelt,5/22/2023 13:40,5/22/2023 13:37,61,23,0,0,0,10,0,0,JUMBO\wesselthoonen,5/22/2023 18:59,11059,5/22/2023,VEGRDCVERS,0,0,0
142000194,3189,de Kranshof;Tiel,5/22/2023 14:39,5/22/2023 15:15,0,13,0,0,0,1,8,0,JUMBO\MarcelVanLieshout,5/23/2023 12:22,11164,5/22/2023,VEGRDCVERS,0,0,0
142000195,4610,Marktpassage;Druten,5/22/2023 13:43,5/22/2023 14:30,0,9,0,0,0,0,3,0,JUMBO\MarcelVanLieshout,5/23/2023 12:22,11164,5/22/2023,VEGRDCVERS,0,0,0
142000196,6002,Kloosterpad;St. Michielsgestel,5/22/2023 13:22,5/22/2023 13:35,1,12,0,0,0,10,4,0,JUMBO\wesselthoonen,5/22/2023 19:13,11075,5/22/2023,VEGRDCVERS,0,0,0
142000197,4902,Pieter Christiaanstr;St. Oedenrode,5/22/2023 14:40,5/22/2023 14:30,30,11,3,0,0,0,6,0,JUMBO\wesselthoonen,5/22/2023 19:12,11075,5/22/2023,VEGRDCVERS,0,0,0
142000198,3767,Raadhuisstraat;Maurik,5/22/2023 14:20,5/22/2023 15:30,0,26,1,0,0,0,7,0,JUMBO\MirandavanKessel,5/23/2023 9:39,11153,5/22/2023,VEGRDCVERS,0,0,0
142000199,4897,Rooiseheide;Schijndel,5/22/2023 13:29,5/22/2023 13:30,25,17,0,0,0,1,7,0,JUMBO\wesselthoonen,5/22/2023 19:21,11043,5/22/2023,VEGRDCVERS,0,0,0
142000200,7009,Plantsoenstraat;Rhenen,5/22/2023 14:40,5/22/2023 15:20,25,10,1,0,0,0,4,0,JUMBO\MirandavanKessel,5/23/2023 9:33,11065,5/22/2023,VEGRDCVERS,0,0,0
142000201,7113,Kerkstraat;Meijel,5/22/2023 14:00,5/22/2023 13:40,80,15,1,0,0,10,5,0,JUMBO\wesselthoonen,5/22/2023 19:16,11129,5/22/2023,VEGRDCVERS,0,0,0
142000202,4854,Schelde;Deurne,5/22/2023 14:26,5/22/2023 14:55,10,11,1,0,0,0,4,0,JUMBO\wesselthoonen,5/22/2023 19:15,11071,5/22/2023,VEGRDCVERS,0,0,0
142000203,1045,Vaartstraa;Balen,5/22/2023 14:05,5/22/2023 14:05,50,9,1,0,0,10,0,0,JUMBO\MirandavanKessel,5/23/2023 9:25,11006,5/22/2023,VEGRDCVERS,0,0,0
