AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
170000143,3189,de Kranshof;Tiel,6/19/2023 16:40,6/19/2023 16:15,15,12,1,0,0,0,2,0,JUMBO\wesselthoonen,6/20/2023 10:03,11411,6/19/2023,VEGRDCDKW4,0,0,0
170000583,4608,Drossaard;Uden,6/19/2023 17:34,6/19/2023 18:10,0,19,0,3,0,1,12,0,JUMBO\wesselthoonen,6/20/2023 10:02,11208,6/19/2023,VEGRDCDKW4,0,0,0
170001699,8833,Efc Den Bosch:Balkweg,6/19/2023 21:30,6/19/2023 21:38,0,20,0,0,0,0,25,0,JUMBO\wesselthoonen,6/20/2023 10:03,11004,6/19/2023,VEGRDCDKW4,0,0,0
170001700,8833,Efc Den Bosch:Balkweg,6/19/2023 22:30,6/19/2023 19:50,0,20,0,0,0,0,25,0,JUMBO\wesselthoonen,6/20/2023 10:02,11097,6/19/2023,VEGRDCDKW6,0,0,0
170003740,8833,Efc Den Bosch:Balkweg,6/19/2023 5:45,6/19/2023 5:55,180,0,0,0,0,0,0,0,JUMBO\MarcelVanLieshout,6/19/2023 14:19,11203,6/19/2023,VEGRDCDKW4,0,0,0
170003754,8833,Efc Den Bosch:Balkweg,6/19/2023 7:40,6/19/2023 7:56,140,0,0,0,0,0,0,0,JUMBO\teunvlassak,6/19/2023 21:40,11193,6/19/2023,VEGRDCDKW6,0,0,0
170003799,8833,Efc Den Bosch:Balkweg,6/19/2023 4:45,6/19/2023 6:15,165,0,0,0,0,120,0,0,JUMBO\MarcelVanLieshout,6/19/2023 13:55,11041,6/19/2023,VEGRDCVERS,0,0,0
170003845,8890,Balkweg; Efc Kantine,6/19/2023 5:30,6/19/2023 6:15,0,0,0,0,0,0,0,0,JUMBO\MarcelVanLieshout,6/19/2023 13:55,11041,6/19/2023,VEGRDCVERS,0,0,0
170005687,6536,Horsterweg;Sevenum,6/19/2023 8:13,6/19/2023 8:32,30,31,0,0,0,10,7,0,JUMBO\MarcelVanLieshout,6/19/2023 14:19,11128,6/19/2023,VEGRDCDKW4,0,0,0
170006182,3656,Bloemenmarkt;Geleen,6/19/2023 6:00,6/19/2023 5:55,0,22,6,0,0,10,14,0,JUMBO\MarcelVanLieshout,6/19/2023 14:17,11062,6/19/2023,VEGRDCVERS,0,0,0
170006183,1009,Sinttruidersteenweg;Stlambrecht,6/19/2023 7:00,,0,0,0,0,0,0,0,0,,,11005,6/19/2023,VEGRDCVERS,0,0,0
170006184,1028,Sportlaan;Bree,6/19/2023 6:19,6/19/2023 6:00,66,9,0,0,0,1,0,0,JUMBO\MarcelVanLieshout,6/19/2023 11:17,11161,6/19/2023,VEGRDCVERS,0,0,0
170006185,4670,Stadsplein;S-Heerenberg,6/19/2023 6:30,6/19/2023 7:00,40,19,1,0,0,10,5,0,JUMBO\MarcelVanLieshout,6/19/2023 14:10,11048,6/19/2023,VEGRDCVERS,0,0,0
170006186,4828,Europalaan;Winterswijk,6/19/2023 7:00,6/19/2023 6:51,16,30,1,0,0,24,8,0,JUMBO\MarcelVanLieshout,6/19/2023 14:07,11133,6/19/2023,VEGRDCVERS,0,0,0
170006187,7043,Carboonplein;Kerkrade,6/19/2023 6:00,6/19/2023 6:20,30,14,0,0,0,1,4,0,JUMBO\MarcelVanLieshout,6/19/2023 14:14,11001,6/19/2023,VEGRDCVERS,0,0,0
170006189,4834,Rembrandtplein;Nieuw Bergen,6/19/2023 6:30,6/19/2023 6:40,30,26,0,0,0,10,7,0,JUMBO\MarcelVanLieshout,6/19/2023 14:15,11094,6/19/2023,VEGRDCVERS,0,0,0
170006190,4846,Rijksweg;Cadier en Keer,6/19/2023 7:15,6/19/2023 7:40,15,13,0,0,0,10,6,0,JUMBO\MarcelVanLieshout,6/19/2023 13:58,11126,6/19/2023,VEGRDCVERS,0,0,2
170006191,3487,Kerkstraat;Panningen,6/19/2023 6:15,6/19/2023 5:55,25,24,6,0,0,10,8,0,JUMBO\MarcelVanLieshout,6/19/2023 13:55,11086,6/19/2023,VEGRDCVERS,0,0,0
170006192,3480,Brusselsepoort;Maastricht,6/19/2023 7:15,6/19/2023 7:05,15,15,0,0,0,10,12,0,JUMBO\MarcelVanLieshout,6/19/2023 14:09,11066,6/19/2023,VEGRDCVERS,0,0,0
170006193,6537,Speelheuvelstraat;Someren,6/19/2023 6:00,6/19/2023 6:00,5,39,0,0,0,10,5,0,JUMBO\MarcelVanLieshout,6/19/2023 13:54,11114,6/19/2023,VEGRDCVERS,0,0,0
170006194,4935,Kennedylaan;Doetinchem,6/19/2023 7:15,6/19/2023 7:20,31,20,1,0,0,1,4,0,JUMBO\MarcelVanLieshout,6/19/2023 14:06,11156,6/19/2023,VEGRDCVERS,0,0,0
170006195,6487,Adm de Ruyterstraat;Aalten,6/19/2023 7:00,6/19/2023 7:00,5,24,1,0,0,14,7,0,JUMBO\MarcelVanLieshout,6/19/2023 14:11,11052,6/19/2023,VEGRDCVERS,0,0,0
170006196,1005,Steenweg;Lanaken,6/19/2023 7:00,6/19/2023 7:00,45,4,1,0,0,20,0,0,JUMBO\MarcelVanLieshout,6/19/2023 13:36,11007,6/19/2023,VEGRDCVERS,0,0,0
170006197,6400,Loenenseweg;Eerbeek,6/19/2023 6:30,6/19/2023 6:25,45,19,6,0,0,20,6,0,JUMBO\MarcelVanLieshout,6/19/2023 14:15,11046,6/19/2023,VEGRDCVERS,0,0,0
170006198,3083,Stationsstraat;Deurne,6/19/2023 6:00,6/19/2023 6:05,30,6,0,0,0,11,6,0,JUMBO\MarcelVanLieshout,6/19/2023 13:55,11119,6/19/2023,VEGRDCVERS,0,0,0
170006200,6533,Malbergsingel;Maastricht,6/19/2023 7:30,6/19/2023 8:26,41,17,2,0,0,21,6,0,JUMBO\MarcelVanLieshout,6/19/2023 14:05,11068,6/19/2023,VEGRDCVERS,0,0,0
170006201,6427,Wolfskooi;Oss,6/19/2023 6:30,6/19/2023 6:45,40,13,0,0,0,1,13,0,JUMBO\MarcelVanLieshout,6/19/2023 13:56,11023,6/19/2023,VEGRDCVERS,0,0,0
170006202,6471,Bergstraat;Zelhem,6/19/2023 7:15,6/19/2023 7:25,15,23,0,0,0,7,8,0,JUMBO\MarcelVanLieshout,6/19/2023 14:06,11044,6/19/2023,VEGRDCVERS,0,0,0
170006203,3189,de Kranshof;Tiel,6/19/2023 7:00,6/19/2023 7:44,0,24,1,0,0,0,0,0,JUMBO\MarcelVanLieshout,6/19/2023 14:09,11410,6/19/2023,VEGRDCVERS,0,0,0
170006204,6485,Burg. Verkuijlstraat;Boxmeer,6/19/2023 6:43,6/19/2023 7:00,45,22,0,0,0,0,6,0,JUMBO\MarcelVanLieshout,6/19/2023 14:15,11088,6/19/2023,VEGRDCVERS,0,0,0
170006205,5747,Den Koem;Groenlo,6/19/2023 8:30,6/19/2023 9:10,0,36,0,0,0,0,9,0,JUMBO\MarcelVanLieshout,6/19/2023 13:59,11135,6/19/2023,VEGRDCVERS,0,0,0
170006206,3188,Wieënpassage;Venlo,6/19/2023 7:00,6/19/2023 7:03,30,14,0,0,0,1,8,0,JUMBO\MarcelVanLieshout,6/19/2023 14:16,11084,6/19/2023,VEGRDCVERS,0,0,0
170006207,3113,Portbeemden; Eygelshoven,6/19/2023 7:30,6/19/2023 7:50,21,12,1,0,0,0,9,0,JUMBO\MarcelVanLieshout,6/19/2023 14:08,11152,6/19/2023,VEGRDCVERS,0,0,0
170006208,3475,van Heijdenstraat;Lichtenvoorde,6/19/2023 7:30,6/19/2023 7:30,10,19,0,0,0,10,5,0,JUMBO\MarcelVanLieshout,6/19/2023 14:00,11154,6/19/2023,VEGRDCVERS,0,0,0
170006209,3600,Kapelweg;Born,6/19/2023 7:05,6/19/2023 7:10,30,20,0,0,0,10,10,0,JUMBO\MarcelVanLieshout,6/19/2023 14:14,11060,6/19/2023,VEGRDCVERS,0,0,0
170006210,4698,Oosterhof;Boxtel,6/19/2023 6:14,6/19/2023 6:14,15,20,1,0,0,1,9,0,JUMBO\MarcelVanLieshout,6/19/2023 13:54,11017,6/19/2023,VEGRDCVERS,0,0,0
170006211,4607,Beekstraat;Meerssen,6/19/2023 8:00,6/19/2023 8:50,6,9,1,0,0,7,6,0,JUMBO\teunvlassak,6/19/2023 22:29,11072,6/19/2023,VEGRDCVERS,0,0,0
170006212,3147,Middelgraaf;Ulft,6/19/2023 8:00,6/19/2023 8:31,40,25,0,0,0,20,6,0,JUMBO\MarcelVanLieshout,6/19/2023 13:57,11050,6/19/2023,VEGRDCVERS,0,0,0
170006213,3599,Capucijnerplein;Budel,6/19/2023 7:14,6/19/2023 7:20,0,34,2,0,0,0,12,0,JUMBO\MarcelVanLieshout,6/19/2023 14:14,11076,6/19/2023,VEGRDCVERS,0,0,0
170006214,3739,Aloysiusplein;Geffen,6/19/2023 7:15,6/19/2023 7:15,6,16,5,0,0,0,8,0,JUMBO\MarcelVanLieshout,6/19/2023 14:06,11158,6/19/2023,VEGRDCVERS,0,0,0
170006215,3435,Thorbeckeplein;Beuningen,6/19/2023 7:25,6/19/2023 7:47,30,18,1,0,0,11,7,0,JUMBO\MarcelVanLieshout,6/19/2023 14:13,11029,6/19/2023,VEGRDCVERS,4,0,0
170006216,6386,Roserije;Maastricht,6/19/2023 8:19,6/19/2023 8:45,15,15,0,0,0,10,8,0,JUMBO\MarcelVanLieshout,6/19/2023 13:59,11070,6/19/2023,VEGRDCVERS,0,0,0
170006217,3455,Europaplein;Elst,6/19/2023 7:00,6/19/2023 7:10,75,15,1,0,0,22,5,0,JUMBO\MarcelVanLieshout,6/19/2023 14:14,11038,6/19/2023,VEGRDCVERS,0,0,0
170006218,5748,Diderna;Dieren,6/19/2023 7:20,6/19/2023 8:13,20,19,2,0,0,10,9,0,JUMBO\MarcelVanLieshout,6/19/2023 14:08,11054,6/19/2023,VEGRDCVERS,0,0,0
170006219,3416,Julianaplein;Zetten,6/19/2023 7:19,6/19/2023 7:20,30,20,1,0,0,1,6,0,JUMBO\MarcelVanLieshout,6/19/2023 14:12,11056,6/19/2023,VEGRDCVERS,0,0,0
170006220,4874,Laag Mosae Forum;Maastricht,6/19/2023 8:09,6/19/2023 8:13,25,17,12,0,0,10,7,0,JUMBO\MarcelVanLieshout,6/19/2023 14:07,11064,6/19/2023,VEGRDCVERS,0,0,0
170006221,7092,Vossenerlaan;Blerick,6/19/2023 7:00,6/19/2023 7:45,55,22,1,0,0,10,8,0,JUMBO\MarcelVanLieshout,6/19/2023 14:10,11150,6/19/2023,VEGRDCVERS,0,0,0
170006222,4860,Past.Poellplein;Gemert,6/19/2023 6:36,6/19/2023 6:45,45,12,1,0,0,10,5,0,JUMBO\MarcelVanLieshout,6/19/2023 13:56,11098,6/19/2023,VEGRDCVERS,0,0,0
