AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
338005837,3763,Dempseystraat;Sittard,12/4/2023 7:30,12/4/2023 7:50,11,15,10,0,0,6,7,0,JUMBO\wesselthoonen,12/4/2023 13:10,11087,12/4/2023,VEGRDCVERS,0,0,0
338005838,4874,Laag Mosae Forum;Maastricht,12/4/2023 7:50,12/4/2023 8:16,11,15,12,0,0,10,5,0,JUMBO\wesselthoonen,12/4/2023 13:11,11186,12/4/2023,VEGRDCVERS,0,0,0
338005839,6533,Malbergsingel;Maastricht,12/4/2023 7:30,12/4/2023 7:30,46,8,1,0,0,0,4,0,JUMBO\wesselthoonen,12/4/2023 13:09,11129,12/4/2023,VEGRDCVERS,0,0,0
338005840,3537,Helftheuvelpassage;Den Bosch,12/4/2023 6:30,12/4/2023 6:40,35,11,1,0,0,1,5,0,JUMBO\wesselthoonen,12/4/2023 11:49,11034,12/4/2023,VEGRDCVERS,0,0,0
338005841,6427,Wolfskooi;Oss,12/4/2023 6:30,12/4/2023 6:30,15,16,1,0,0,9,9,0,JUMBO\wesselthoonen,12/4/2023 11:48,11061,12/4/2023,VEGRDCVERS,0,0,0
338005842,1009,Sinttruidersteenweg;Stlambrecht,12/4/2023 8:10,12/4/2023 8:25,25,7,13,0,0,20,0,0,JUMBO\wesselthoonen,12/4/2023 13:01,11011,12/4/2023,VEGRDCVERS,0,0,0
338005843,3480,Brusselsepoort;Maastricht,12/4/2023 7:45,12/4/2023 7:42,35,13,1,0,0,1,14,0,JUMBO\wesselthoonen,12/4/2023 13:09,11026,12/4/2023,VEGRDCVERS,0,0,0
338005844,3416,Julianaplein;Zetten,12/4/2023 6:00,12/4/2023 5:50,25,15,1,0,0,11,4,0,JUMBO\wesselthoonen,12/4/2023 11:48,11501,12/4/2023,VEGRDCVERS,0,0,0
338005845,4884,Markt;Oirsbeek,12/4/2023 8:13,12/4/2023 9:00,36,20,1,0,0,10,6,0,JUMBO\wesselthoonen,12/4/2023 13:08,11022,12/4/2023,VEGRDCVERS,0,0,0
338005846,3171,Verbrughweg;Lienden,12/4/2023 6:30,12/4/2023 7:00,0,26,1,0,0,10,12,0,JUMBO\wesselthoonen,12/4/2023 11:46,11068,12/4/2023,VEGRDCVERS,0,0,0
338005847,4860,Past.Poellplein;Gemert,12/4/2023 6:00,12/4/2023 6:30,50,13,0,0,0,10,5,0,JUMBO\wesselthoonen,12/4/2023 11:49,11183,12/4/2023,VEGRDCVERS,0,0,0
338005848,7128,Sint Agnesplein;Bunde,12/4/2023 7:00,12/4/2023 7:40,34,19,1,0,0,9,4,0,JUMBO\wesselthoonen,12/4/2023 11:44,11123,12/4/2023,VEGRDCVERS,0,0,0
338005849,4846,Rijksweg;Cadier en Keer,12/4/2023 7:45,12/4/2023 7:30,26,12,1,0,0,0,5,0,JUMBO\wesselthoonen,12/4/2023 13:10,11017,12/4/2023,VEGRDCVERS,0,0,0
338005850,6485,Burg. Verkuijlstraat;Boxmeer,12/4/2023 6:30,12/4/2023 6:20,65,16,0,0,0,10,6,0,JUMBO\wesselthoonen,12/4/2023 11:50,11151,12/4/2023,VEGRDCVERS,0,0,0
338005851,4698,Oosterhof;Boxtel,12/4/2023 6:00,12/4/2023 6:00,51,22,0,0,0,0,5,0,JUMBO\wesselthoonen,12/4/2023 11:48,11065,12/4/2023,VEGRDCVERS,0,0,0
338005852,1005,Steenweg;Lanaken,12/4/2023 7:00,12/4/2023 7:50,5,7,1,0,0,0,0,0,JUMBO\wesselthoonen,12/4/2023 13:00,11188,12/4/2023,VEGRDCVERS,0,0,0
338005853,3188,Wieënpassage;Venlo,12/4/2023 7:00,12/4/2023 7:20,25,16,1,0,0,21,6,0,JUMBO\wesselthoonen,12/4/2023 11:43,11190,12/4/2023,VEGRDCVERS,0,0,0
338005854,6234,Sint Jansplein;Swalmen,12/4/2023 7:00,12/4/2023 7:38,35,3,1,0,0,0,0,0,JUMBO\wesselthoonen,12/4/2023 13:11,11400,12/4/2023,VEGRDCVERS,0,0,0
338005855,6233,Kasteel Hornstraat;Roermond,12/4/2023 8:00,12/4/2023 8:46,0,0,1,0,0,0,0,0,JUMBO\wesselthoonen,12/4/2023 13:11,11400,12/4/2023,VEGRDCVERS,0,0,0
338005856,3083,Stationsstraat;Deurne,12/4/2023 6:00,12/4/2023 6:10,40,18,0,0,0,10,7,0,JUMBO\wesselthoonen,12/5/2023 8:55,11063,12/4/2023,VEGRDCVERS,0,0,0
338005857,5748,Diderna;Dieren,12/4/2023 7:50,12/4/2023 7:49,21,19,2,0,0,6,6,0,JUMBO\wesselthoonen,12/4/2023 11:41,11164,12/4/2023,VEGRDCVERS,0,1,1
338005858,3475,van Heijdenstraat;Lichtenvoorde,12/4/2023 7:45,12/4/2023 7:50,25,20,0,0,0,0,4,0,JUMBO\wesselthoonen,12/4/2023 13:09,11102,12/4/2023,VEGRDCVERS,0,0,0
338005859,3454,Basilica;Elst,12/4/2023 7:00,12/4/2023 7:11,30,18,0,0,0,0,5,0,JUMBO\wesselthoonen,12/4/2023 11:45,11503,12/4/2023,VEGRDCVERS,0,0,0
338005860,3406,Markt;Hapert,12/4/2023 7:00,12/4/2023 6:57,36,12,0,0,0,10,3,0,JUMBO\wesselthoonen,12/4/2023 11:50,11196,12/4/2023,VEGRDCVERS,0,0,0
338005861,3685,Elsenhof;Bergeijk,12/4/2023 7:00,12/4/2023 6:55,21,15,4,0,0,10,8,0,JUMBO\wesselthoonen,12/4/2023 11:52,11089,12/4/2023,VEGRDCVERS,0,0,0
338005862,6531,Dorpsstraat;Lieshout,12/4/2023 6:45,12/4/2023 7:30,20,19,0,0,0,10,7,0,JUMBO\wesselthoonen,12/4/2023 11:41,11082,12/4/2023,VEGRDCVERS,0,0,0
338005863,6471,Bergstraat;Zelhem,12/4/2023 7:53,12/4/2023 8:10,31,15,2,0,0,9,5,0,JUMBO\wesselthoonen,12/4/2023 13:12,11166,12/4/2023,VEGRDCVERS,0,0,0
338005864,4893,Kuilenstraat;Meerssen,12/4/2023 8:00,12/4/2023 8:35,10,13,0,0,0,0,5,0,JUMBO\wesselthoonen,12/5/2023 9:15,11019,12/4/2023,VEGRDCVERS,0,0,0
338005865,7066,Coevering;Geldrop,12/4/2023 7:15,12/4/2023 7:20,55,14,1,0,0,0,5,0,JUMBO\wesselthoonen,12/4/2023 11:47,11154,12/4/2023,VEGRDCVERS,0,0,0
338005866,3600,Kapelweg;Born,12/4/2023 7:54,12/4/2023 8:00,30,20,1,0,0,10,7,0,JUMBO\wesselthoonen,12/4/2023 11:44,11147,12/4/2023,VEGRDCVERS,0,0,0
338005867,4942,Fenikshof; Nijmegen,12/4/2023 7:15,12/4/2023 7:21,0,23,0,0,0,19,7,0,JUMBO\wesselthoonen,12/4/2023 11:51,11055,12/4/2023,VEGRDCVERS,0,0,0
338005868,3116,Vinckenhofstraat;Venlo,12/4/2023 7:30,12/4/2023 7:30,40,21,0,0,0,9,5,0,JUMBO\wesselthoonen,12/4/2023 11:44,11078,12/4/2023,VEGRDCVERS,0,0,0
338005869,3147,Middelgraaf;Ulft,12/4/2023 8:45,12/4/2023 8:32,0,16,2,0,0,12,9,0,JUMBO\wesselthoonen,12/5/2023 9:16,11161,12/4/2023,VEGRDCVERS,0,0,0
338005870,3814,Aloysiusplein;Geffen,12/4/2023 7:00,12/4/2023 7:15,20,14,4,0,0,0,7,0,JUMBO\wesselthoonen,12/4/2023 11:51,11134,12/4/2023,VEGRDCVERS,0,0,0
338005871,4935,Kennedylaan;Doetinchem,12/4/2023 7:20,12/4/2023 7:30,10,17,1,0,0,1,7,0,JUMBO\wesselthoonen,12/4/2023 13:10,11500,12/4/2023,VEGRDCVERS,0,0,0
338005872,7126,Kerkstraat;Horst,12/4/2023 8:00,12/4/2023 8:55,25,17,1,0,0,10,7,0,JUMBO\wesselthoonen,12/5/2023 8:46,11140,12/4/2023,VEGRDCVERS,0,0,0
338005873,4608,Drossaard;Uden,12/4/2023 6:59,12/4/2023 7:05,40,28,1,0,0,11,8,0,JUMBO\wesselthoonen,12/4/2023 11:51,11131,12/4/2023,VEGRDCVERS,0,0,0
338005874,5137,Stationsstraat;Veghel,12/4/2023 7:19,12/4/2023 7:19,25,16,1,0,0,20,14,0,JUMBO\wesselthoonen,12/4/2023 11:51,11117,12/4/2023,VEGRDCVERS,0,0,0
338005875,3451,Willibrorduslaan;Eersel,12/4/2023 8:00,12/4/2023 8:10,25,17,8,0,0,10,6,0,JUMBO\wesselthoonen,12/4/2023 11:42,11096,12/4/2023,VEGRDCVERS,0,0,0
338005876,4757,Op het Toneel;Arnhem,12/4/2023 7:54,12/4/2023 8:14,16,15,0,0,0,11,5,0,JUMBO\wesselthoonen,12/4/2023 11:43,11168,12/4/2023,VEGRDCVERS,0,0,0
338005877,4834,Rembrandtplein;Nieuw Bergen,12/4/2023 8:08,12/4/2023 8:20,25,21,1,0,0,10,6,0,JUMBO\wesselthoonen,12/4/2023 13:09,11013,12/4/2023,VEGRDCVERS,0,0,0
338005878,8019,Stationsplein;Eindhoven,12/4/2023 8:00,12/4/2023 8:08,10,7,0,0,0,0,0,0,JUMBO\wesselthoonen,12/4/2023 11:45,11001,12/4/2023,VEGRDCVERS,0,0,0
338005879,7132,Middelkamspeweg;Gameren,12/4/2023 8:30,12/4/2023 9:10,40,24,0,0,0,10,8,0,JUMBO\wesselthoonen,12/5/2023 9:16,11124,12/4/2023,VEGRDCVERS,0,0,0
338005880,5749,Heuvelplein;Beek en Donk,12/4/2023 7:45,12/4/2023 7:45,10,20,0,0,0,11,8,0,JUMBO\wesselthoonen,12/4/2023 11:44,11003,12/4/2023,VEGRDCVERS,0,0,0
338005881,3588,de Smidse;Nuenen,12/4/2023 8:52,12/4/2023 9:45,30,21,1,0,0,12,8,0,JUMBO\wesselthoonen,12/5/2023 8:46,11009,12/4/2023,VEGRDCVERS,0,0,0
338005882,3821,Thorbeckeplein;Beuningen,12/4/2023 7:30,12/4/2023 8:10,40,15,0,0,0,1,3,0,JUMBO\wesselthoonen,12/4/2023 11:47,11192,12/4/2023,VEGRDCVERS,0,0,0
338005883,6480,Ekershof; Dreumel,12/4/2023 8:32,12/4/2023 9:40,30,18,1,0,5,1,10,0,JUMBO\wesselthoonen,12/4/2023 13:06,11072,12/4/2023,VEGRDCVERS,0,0,0
338005884,7008,Boschdijk;Eindhoven,12/4/2023 7:15,12/4/2023 7:10,36,11,1,0,0,1,7,0,JUMBO\wesselthoonen,12/4/2023 11:50,11045,12/4/2023,VEGRDCVERS,0,0,1
338005885,5747,Den Koem;Groenlo,12/4/2023 8:59,12/4/2023 10:00,10,36,1,0,0,10,7,0,JUMBO\wesselthoonen,12/5/2023 9:14,11070,12/4/2023,VEGRDCVERS,0,0,0
338005886,4611,Biarritzplein;Eindhoven,12/4/2023 7:30,12/4/2023 7:30,25,14,2,0,0,17,4,0,JUMBO\wesselthoonen,12/4/2023 11:51,11093,12/4/2023,VEGRDCVERS,0,0,0
338005887,3599,Capucijnerplein;Budel,12/4/2023 7:45,12/4/2023 7:45,25,15,7,0,0,10,8,0,JUMBO\wesselthoonen,12/5/2023 9:18,11144,12/4/2023,VEGRDCVERS,0,0,0
338005888,6526,Lavendel:Cuijk,12/4/2023 7:30,12/4/2023 7:45,26,19,1,0,0,10,10,0,JUMBO\wesselthoonen,12/4/2023 11:46,11181,12/4/2023,VEGRDCVERS,0,0,1
338005889,6600,Maaskantje;Den Dungen,12/4/2023 7:35,12/4/2023 7:50,31,18,2,0,0,0,7,0,JUMBO\wesselthoonen,12/4/2023 11:46,11120,12/4/2023,VEGRDCVERS,0,0,0
338005890,3462,Dorpsstraat;Heel,12/4/2023 8:00,12/4/2023 8:50,25,13,0,0,0,7,5,0,JUMBO\wesselthoonen,12/4/2023 13:08,11024,12/4/2023,VEGRDCVERS,0,0,0
338006004,4891,Roersingelpassage;Roermond,12/4/2023 8:10,12/4/2023 8:40,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/5/2023 8:34,11600,12/4/2023,VEGRDCDKW4,0,0,0
338006005,4874,Laag Mosae Forum;Maastricht,12/4/2023 10:00,12/4/2023 10:40,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/5/2023 8:34,11600,12/4/2023,VEGRDCDKW4,0,0,0
338006027,7111,Zurichstraat;Sittard,12/4/2023 8:20,12/4/2023 9:00,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/4/2023 13:04,11603,12/4/2023,VEGRDCDKW4,0,0,0
338006028,8833,Efc Den Bosch:Balkweg,12/4/2023 4:40,12/4/2023 4:40,115,0,0,0,0,190,0,0,JUMBO\wesselthoonen,12/4/2023 11:48,11008,12/4/2023,VEGRDCVERS,0,0,0
338006029,8890,Balkweg; Efc Kantine,12/4/2023 4:30,12/4/2023 4:30,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/4/2023 11:47,11008,12/4/2023,VEGRDCVERS,0,0,0
338006030,6485,Burg. Verkuijlstraat;Boxmeer,12/4/2023 8:40,12/4/2023 9:45,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/4/2023 13:03,11507,12/4/2023,VEGRDCDKW4,0,0,0
338006031,6526,Lavendel:Cuijk,12/4/2023 9:20,12/4/2023 10:40,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/4/2023 13:03,11507,12/4/2023,VEGRDCDKW4,0,0,0
338006052,4875,Franciscus Romanusweg;Maastricht,12/4/2023 10:42,12/4/2023 10:25,31,24,2,0,0,0,9,0,JUMBO\wesselthoonen,12/5/2023 9:09,11085,12/4/2023,VEGRDCVERS,0,0,1
338006053,6418,Eilandplein;Duiven,12/4/2023 10:20,12/4/2023 11:20,0,20,10,0,0,8,5,0,JUMBO\wesselthoonen,12/5/2023 9:17,11177,12/4/2023,VEGRDCVERS,0,0,0
338006054,4938,S-Gravenswaardsedijk;Tolkamer,12/4/2023 10:25,12/4/2023 10:45,16,19,0,0,0,10,6,0,JUMBO\wesselthoonen,12/5/2023 8:54,11509,12/4/2023,VEGRDCVERS,0,0,1
338006055,4680,Amsterdamseweg; Arnhem,12/4/2023 10:50,12/4/2023 11:00,30,14,2,0,0,2,5,0,JUMBO\wesselthoonen,12/5/2023 8:42,11510,12/4/2023,VEGRDCVERS,0,0,0
338006056,4754,Meester Gielenplein;Berghem,12/4/2023 9:36,12/4/2023 9:52,40,10,0,0,0,1,3,0,JUMBO\wesselthoonen,12/5/2023 9:16,11058,12/4/2023,VEGRDCVERS,0,0,0
338006057,6540,Leegstraat;Winssen,12/4/2023 10:56,12/4/2023 10:35,35,24,1,0,0,8,7,0,JUMBO\wesselthoonen,12/4/2023 13:08,11035,12/4/2023,VEGRDCVERS,0,0,0
338006058,3822,Fiep Westendorpplein;Zaltbommel,12/4/2023 10:05,12/4/2023 9:15,30,16,0,0,0,10,5,0,JUMBO\wesselthoonen,12/4/2023 13:07,11066,12/4/2023,VEGRDCVERS,0,0,0
338006059,1069,Luikersteenweg;Sinttruiden,12/4/2023 11:56,12/4/2023 12:25,27,5,0,0,0,20,0,0,JUMBO\wesselthoonen,12/5/2023 7:45,11064,12/4/2023,VEGRDCVERS,0,0,2
338006060,5033,Zuiderpoort;Echt,12/4/2023 11:58,12/4/2023 11:58,26,10,1,0,0,2,7,0,JUMBO\wesselthoonen,12/5/2023 8:52,11043,12/4/2023,VEGRDCVERS,0,0,0
338006061,6331,Hoofdstraat;Landgraaf,12/4/2023 12:30,12/4/2023 12:25,40,17,2,0,0,11,8,0,JUMBO\wesselthoonen,12/5/2023 8:56,11062,12/4/2023,VEGRDCVERS,0,0,0
338006062,4665,Demeent;Groesbeek,12/4/2023 11:00,12/4/2023 11:15,35,19,1,0,0,10,4,0,JUMBO\wesselthoonen,12/5/2023 8:54,11006,12/4/2023,VEGRDCVERS,0,0,0
338006063,5132,Losplaats;Uden,12/4/2023 10:26,12/4/2023 10:56,0,17,1,0,0,0,6,0,JUMBO\wesselthoonen,12/5/2023 9:12,11083,12/4/2023,VEGRDCVERS,0,0,0
338006064,4915,Schakelplein;Volkel,12/4/2023 11:14,12/4/2023 11:45,1,13,5,0,0,10,4,0,JUMBO\wesselthoonen,12/5/2023 9:09,11083,12/4/2023,VEGRDCVERS,0,0,0
338006065,3815,Kasteellaan;Hedel,12/4/2023 10:30,12/4/2023 11:45,11,12,0,0,0,10,8,0,JUMBO\wesselthoonen,12/5/2023 9:14,11107,12/4/2023,VEGRDCVERS,0,0,0
338006066,3448,Pastoriestraat;Duiven,12/4/2023 11:34,12/4/2023 11:31,15,15,5,0,0,10,4,0,JUMBO\wesselthoonen,12/5/2023 9:02,11029,12/4/2023,VEGRDCVERS,0,0,0
338006067,3775,Onze Lieve Vrouwenstraat;Kerkrade,12/4/2023 11:45,12/4/2023 11:15,35,10,1,0,0,0,4,0,JUMBO\wesselthoonen,12/5/2023 9:17,11157,12/4/2023,VEGRDCVERS,0,0,0
338006068,3783,Heelweg;Dinxperlo,12/4/2023 12:02,12/4/2023 11:43,35,18,0,0,0,11,4,0,JUMBO\wesselthoonen,12/5/2023 9:04,11173,12/4/2023,VEGRDCVERS,0,0,0
338006069,3812,Smits van Oyenlaan;Maarheeze,12/4/2023 11:00,12/4/2023 11:00,1,4,0,0,0,0,0,0,JUMBO\wesselthoonen,12/5/2023 8:52,11043,12/4/2023,VEGRDCVERS,0,0,0
338006070,4614,Geldropseweg;Eindhoven,12/4/2023 10:45,12/4/2023 11:27,25,15,0,0,0,11,4,0,JUMBO\wesselthoonen,12/5/2023 9:13,11116,12/4/2023,VEGRDCVERS,0,0,0
338006082,3188,Wieënpassage;Venlo,12/4/2023 10:10,12/4/2023 10:35,35,7,0,0,0,0,0,0,JUMBO\wesselthoonen,12/4/2023 13:04,11601,12/4/2023,VEGRDCDKW4,0,0,0
338006084,5141,Moleneindplein;Vught,12/4/2023 10:59,12/4/2023 11:00,20,18,0,0,0,10,5,0,JUMBO\wesselthoonen,12/5/2023 9:08,11135,12/4/2023,VEGRDCVERS,0,0,0
338006085,3168,Auerschootseweg;Bakel,12/4/2023 11:05,12/4/2023 10:35,51,14,1,0,0,0,5,0,JUMBO\wesselthoonen,12/5/2023 9:14,11132,12/4/2023,VEGRDCVERS,0,0,1
338006086,7111,Zurichstraat;Sittard,12/4/2023 11:43,12/4/2023 11:40,1,23,2,0,0,1,15,0,JUMBO\wesselthoonen,12/5/2023 9:06,11049,12/4/2023,VEGRDCVERS,0,0,1
338006087,4728,Gindrapassage;Bladel,12/4/2023 11:32,12/4/2023 12:05,25,16,0,0,0,11,5,0,JUMBO\wesselthoonen,12/5/2023 9:18,11077,12/4/2023,VEGRDCVERS,0,0,0
338006088,3769,Kiosk;Venray,12/4/2023 11:36,12/4/2023 11:05,70,13,2,0,0,11,6,0,JUMBO\wesselthoonen,12/5/2023 9:15,11152,12/4/2023,VEGRDCVERS,0,0,0
338006089,3099,Leuvensbroek;Nijmegen,12/4/2023 11:58,12/4/2023 10:50,40,16,1,0,0,8,4,0,JUMBO\wesselthoonen,12/4/2023 13:08,11046,12/4/2023,VEGRDCVERS,0,0,0
338006090,5112,Hatertseweg;Nijmegen,12/4/2023 11:40,12/4/2023 12:35,12,17,2,0,0,11,4,0,JUMBO\wesselthoonen,12/5/2023 9:05,11020,12/4/2023,VEGRDCVERS,0,0,4
338006091,5140,Plein;Vlijmen,12/4/2023 11:10,12/4/2023 10:48,50,17,2,0,0,1,5,0,JUMBO\wesselthoonen,12/4/2023 13:07,11128,12/4/2023,VEGRDCVERS,0,0,0
338006092,6373,Lokerenpassage;Den Bosch,12/4/2023 11:33,12/4/2023 11:34,11,12,0,0,0,10,5,0,JUMBO\wesselthoonen,12/5/2023 9:13,11121,12/4/2023,VEGRDCVERS,0,0,0
338006093,8020,Visstraat;Den Bosch,12/4/2023 11:04,12/4/2023 11:46,7,5,6,0,0,7,2,0,JUMBO\wesselthoonen,12/5/2023 9:09,11002,12/4/2023,VEGRDCVERS,0,0,0
338006094,6170,Rijksweg;Mook,12/4/2023 12:18,12/4/2023 14:45,6,6,0,0,0,0,1,0,JUMBO\wesselthoonen,12/5/2023 8:58,11508,12/4/2023,VEGRDCVERS,0,0,3
