AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
29005761,6526,Lavendel:Cuijk,1/29/2024 7:30,1/29/2024 7:10,25,19,1,0,0,10,8,0,JUMBO\wesselthoonen,1/29/2024 10:55,11180,1/29/2024,VEGRDCVERS,0,0,0
29005763,5747,Den Koem;Groenlo,1/29/2024 8:45,1/29/2024 9:05,35,26,1,0,0,11,6,0,JUMBO\wesselthoonen,1/30/2024 8:01,11069,1/29/2024,VEGRDCVERS,0,0,0
29005764,3480,Brusselsepoort;Maastricht,1/29/2024 7:45,1/29/2024 7:43,30,11,1,0,0,1,11,0,JUMBO\wesselthoonen,1/29/2024 12:43,11025,1/29/2024,VEGRDCVERS,0,0,0
29005765,3116,Vinckenhofstraat;Venlo,1/29/2024 7:30,1/29/2024 7:42,46,22,0,0,0,15,7,0,JUMBO\wesselthoonen,1/29/2024 12:48,11077,1/29/2024,VEGRDCVERS,0,0,0
29005766,3600,Kapelweg;Born,1/29/2024 7:54,1/29/2024 8:30,36,21,1,0,0,8,8,0,JUMBO\wesselthoonen,1/30/2024 7:48,11146,1/29/2024,VEGRDCVERS,0,0,3
29005767,6531,Dorpsstraat;Lieshout,1/29/2024 6:45,1/29/2024 7:00,16,17,2,0,0,7,7,0,JUMBO\wesselthoonen,1/29/2024 11:02,11081,1/29/2024,VEGRDCVERS,0,12,0
29005768,3685,Elsenhof;Bergeijk,1/29/2024 7:00,1/29/2024 7:54,16,17,2,0,0,10,8,0,JUMBO\wesselthoonen,1/29/2024 10:49,11088,1/29/2024,VEGRDCVERS,0,0,0
29005769,4942,Fenikshof; Nijmegen,1/29/2024 7:15,1/29/2024 7:26,0,23,1,0,0,11,8,0,JUMBO\wesselthoonen,1/29/2024 10:56,11054,1/29/2024,VEGRDCVERS,0,0,0
29005770,4893,Kuilenstraat;Meerssen,1/29/2024 8:49,1/29/2024 8:40,0,10,0,0,0,0,6,0,JUMBO\wesselthoonen,1/29/2024 12:48,11016,1/29/2024,VEGRDCVERS,0,0,0
29005771,4846,Rijksweg;Cadier en Keer,1/29/2024 7:45,1/29/2024 7:55,20,12,1,0,0,0,5,0,JUMBO\wesselthoonen,1/29/2024 12:48,11016,1/29/2024,VEGRDCVERS,0,0,0
29005772,3763,Dempseystraat;Sittard,1/29/2024 7:30,1/29/2024 6:50,11,14,7,0,0,7,4,0,JUMBO\wesselthoonen,1/29/2024 12:51,11086,1/29/2024,VEGRDCVERS,0,0,0
29005773,4935,Kennedylaan;Doetinchem,1/29/2024 7:49,1/29/2024 8:05,1,18,0,0,0,0,5,0,JUMBO\wesselthoonen,1/30/2024 7:50,11500,1/29/2024,VEGRDCVERS,0,0,0
29005774,4874,Laag Mosae Forum;Maastricht,1/29/2024 8:40,1/29/2024 8:50,15,18,9,0,0,0,6,0,JUMBO\wesselthoonen,1/29/2024 12:50,11185,1/29/2024,VEGRDCVERS,0,0,0
29005775,5135,Leenderweg;Valkenswaard,1/29/2024 7:15,1/29/2024 7:00,45,16,1,0,0,11,7,0,JUMBO\wesselthoonen,1/29/2024 11:00,11136,1/29/2024,VEGRDCVERS,0,0,0
29005776,6600,Maaskantje;Den Dungen,1/29/2024 7:00,1/29/2024 7:30,32,25,2,0,0,10,6,0,JUMBO\wesselthoonen,1/29/2024 10:56,11116,1/29/2024,VEGRDCVERS,0,0,0
29005777,3406,Markt;Hapert,1/29/2024 7:00,1/29/2024 7:15,36,10,0,0,0,10,2,0,JUMBO\wesselthoonen,1/29/2024 10:52,11195,1/29/2024,VEGRDCVERS,0,0,0
29005801,4834,Rembrandtplein;Nieuw Bergen,1/29/2024 8:00,1/29/2024 8:30,25,22,0,0,0,1,5,0,JUMBO\wesselthoonen,1/29/2024 12:49,11012,1/29/2024,VEGRDCVERS,0,0,0
29005802,7126,Kerkstraat;Horst,1/29/2024 7:00,1/29/2024 7:24,30,15,0,0,0,1,7,0,JUMBO\wesselthoonen,1/29/2024 10:46,11139,1/29/2024,VEGRDCVERS,0,0,0
29005803,3462,Dorpsstraat;Heel,1/29/2024 8:00,1/29/2024 8:20,10,15,1,0,0,8,4,0,JUMBO\wesselthoonen,1/29/2024 12:49,11023,1/29/2024,VEGRDCVERS,0,0,0
29005804,3147,Middelgraaf;Ulft,1/29/2024 8:31,1/29/2024 9:03,0,22,2,0,0,1,9,0,JUMBO\wesselthoonen,1/30/2024 7:50,11160,1/29/2024,VEGRDCVERS,0,0,0
29005805,3179,de Loop;Oirschot,1/29/2024 7:44,1/29/2024 7:55,30,16,1,0,0,10,6,0,JUMBO\wesselthoonen,1/29/2024 10:59,11051,1/29/2024,VEGRDCVERS,0,0,0
29005806,4611,Biarritzplein;Eindhoven,1/29/2024 7:30,1/29/2024 7:30,45,19,3,0,0,11,4,0,JUMBO\wesselthoonen,1/29/2024 10:55,11092,1/29/2024,VEGRDCVERS,0,0,0
29005807,5137,Stationsstraat;Veghel,1/29/2024 8:14,1/29/2024 8:07,65,11,2,0,0,0,4,0,JUMBO\wesselthoonen,1/29/2024 10:51,11119,1/29/2024,VEGRDCVERS,0,0,0
29005808,7132,Middelkamspeweg;Gameren,1/29/2024 8:30,,0,0,0,0,0,0,0,0,,,11123,1/29/2024,VEGRDCVERS,0,0,0
29005809,8019,Stationsplein;Eindhoven,1/29/2024 8:00,1/29/2024 8:00,15,5,0,0,0,0,0,0,JUMBO\wesselthoonen,1/29/2024 12:50,11001,1/29/2024,VEGRDCVERS,0,0,0
29005810,6480,Ekershof; Dreumel,1/29/2024 8:32,1/29/2024 8:30,21,17,1,0,0,10,5,0,JUMBO\wesselthoonen,1/29/2024 12:44,11071,1/29/2024,VEGRDCVERS,0,0,0
29005811,7008,Boschdijk;Eindhoven,1/29/2024 7:15,1/29/2024 7:45,21,11,1,0,0,1,7,0,JUMBO\wesselthoonen,1/29/2024 10:55,11044,1/29/2024,VEGRDCVERS,0,0,0
29005812,6331,Hoofdstraat;Landgraaf,1/29/2024 10:15,1/29/2024 11:11,11,14,1,0,0,11,6,0,JUMBO\wesselthoonen,1/30/2024 7:34,11601,1/29/2024,VEGRDCVERS,0,0,0
29005813,5749,Heuvelplein;Beek en Donk,1/29/2024 7:45,1/29/2024 8:15,5,23,0,1,0,10,10,0,JUMBO\wesselthoonen,1/29/2024 10:59,11003,1/29/2024,VEGRDCVERS,0,0,0
29005814,3537,Helftheuvelpassage;Den Bosch,1/29/2024 6:30,1/29/2024 6:43,30,16,1,0,0,11,8,0,JUMBO\wesselthoonen,1/29/2024 11:02,11033,1/29/2024,VEGRDCVERS,0,0,0
29005815,3821,Thorbeckeplein;Beuningen,1/29/2024 7:45,1/29/2024 7:45,36,11,1,0,0,0,5,0,JUMBO\wesselthoonen,1/29/2024 10:49,11191,1/29/2024,VEGRDCVERS,0,0,0
29005816,3599,Capucijnerplein;Budel,1/29/2024 8:00,1/29/2024 8:05,25,16,4,0,0,0,6,0,JUMBO\wesselthoonen,1/29/2024 12:46,11143,1/29/2024,VEGRDCVERS,0,0,0
29005817,3416,Julianaplein;Zetten,1/29/2024 7:00,1/29/2024 6:05,25,15,1,0,0,10,4,0,JUMBO\wesselthoonen,1/29/2024 11:01,11163,1/29/2024,VEGRDCVERS,0,0,0
29005818,3588,de Smidse;Nuenen,1/29/2024 8:31,1/29/2024 9:15,55,14,0,0,0,11,5,0,JUMBO\wesselthoonen,1/30/2024 7:50,11008,1/29/2024,VEGRDCVERS,0,0,0
29005819,3451,Willibrorduslaan;Eersel,1/29/2024 8:00,1/29/2024 7:50,20,13,4,0,0,10,6,0,JUMBO\wesselthoonen,1/29/2024 11:00,11095,1/29/2024,VEGRDCVERS,0,0,0
29005820,4757,Op het Toneel;Arnhem,1/29/2024 7:54,1/29/2024 8:00,50,10,1,0,0,21,5,0,JUMBO\wesselthoonen,1/29/2024 12:44,11167,1/29/2024,VEGRDCVERS,0,0,0
29006114,3821,Thorbeckeplein;Beuningen,1/29/2024 10:00,1/29/2024 10:15,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/29/2024 12:53,11504,1/29/2024,VEGRDCDKW4,0,0,0
29006115,4828,Europalaan;Winterswijk,1/29/2024 8:14,1/29/2024 8:30,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/29/2024 12:53,11504,1/29/2024,VEGRDCDKW4,0,0,0
29006140,8833,Efc Den Bosch:Balkweg,1/29/2024 9:20,1/29/2024 9:53,55,0,0,0,0,0,34,0,JUMBO\wesselthoonen,1/30/2024 7:29,11198,1/29/2024,VEGRDCVERS,0,0,0
29006152,3188,Wieenpassage;Venlo,1/29/2024 8:30,1/29/2024 8:13,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/29/2024 12:53,11600,1/29/2024,VEGRDCDKW4,0,0,0
29006179,3657,Dr Schaepmanstraat;Stramproy,1/29/2024 11:23,1/29/2024 11:15,10,18,1,0,0,0,3,0,JUMBO\wesselthoonen,1/30/2024 6:57,11158,1/29/2024,VEGRDCDKW4,0,0,0
29006180,3812,Smits van Oyenlaan;Maarheeze,1/29/2024 10:11,1/29/2024 10:05,0,9,3,0,0,0,6,0,JUMBO\wesselthoonen,1/30/2024 6:57,11158,1/29/2024,VEGRDCDKW4,0,0,0
29006184,4754,Meester Gielenplein;Berghem,1/29/2024 10:00,1/29/2024 9:50,26,20,1,0,0,11,4,0,JUMBO\wesselthoonen,1/30/2024 7:51,11057,1/29/2024,VEGRDCVERS,0,12,0
29006185,4875,Franciscus Romanusweg;Maastricht,1/29/2024 11:00,1/29/2024 10:50,15,25,0,0,0,10,11,0,JUMBO\wesselthoonen,1/30/2024 8:09,11084,1/29/2024,VEGRDCVERS,0,0,0
29006186,6540,Leegstraat;Winssen,1/29/2024 10:33,1/29/2024 10:38,25,23,1,0,0,9,6,0,JUMBO\wesselthoonen,1/30/2024 8:02,11034,1/29/2024,VEGRDCVERS,0,0,0
29006187,6418,Eilandplein;Duiven,1/29/2024 10:15,1/29/2024 10:44,5,24,12,0,0,18,8,0,JUMBO\wesselthoonen,1/30/2024 7:42,11176,1/29/2024,VEGRDCVERS,0,0,0
29006188,1069,Luikersteenweg;Sinttruiden,1/29/2024 11:35,1/29/2024 12:20,25,15,0,0,0,10,0,0,JUMBO\wesselthoonen,1/30/2024 6:48,11063,1/29/2024,VEGRDCVERS,0,0,0
29006189,3822,Fiep Westendorpplein;Zaltbommel,1/29/2024 9:48,1/29/2024 10:35,20,16,0,0,0,10,7,0,JUMBO\wesselthoonen,1/30/2024 8:03,11065,1/29/2024,VEGRDCVERS,0,0,0
29006190,3815,Kasteellaan;Hedel,1/29/2024 10:30,1/29/2024 10:30,30,8,0,0,0,1,5,0,JUMBO\wesselthoonen,1/30/2024 8:09,11106,1/29/2024,VEGRDCVERS,0,0,0
29006191,4915,Schakelplein;Volkel,1/29/2024 10:40,1/29/2024 10:55,10,9,0,0,0,0,4,0,JUMBO\wesselthoonen,1/30/2024 8:09,11082,1/29/2024,VEGRDCVERS,0,0,0
29006192,4680,Amsterdamseweg; Arnhem,1/29/2024 11:05,1/29/2024 10:40,30,16,2,0,0,10,6,0,JUMBO\wesselthoonen,1/30/2024 8:01,11506,1/29/2024,VEGRDCVERS,0,0,0
29006193,3775,Onze Lieve Vrouwenstraat;Kerkrade,1/29/2024 11:45,1/29/2024 11:57,40,14,1,0,0,10,4,0,JUMBO\wesselthoonen,1/30/2024 7:39,11156,1/29/2024,VEGRDCVERS,0,0,0
29006832,3083,Stationsstraat;Deurne,1/29/2024 10:50,1/29/2024 10:25,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/30/2024 6:56,11400,1/29/2024,VEGRDCDKW4,0,0,0
29006833,3168,Auerschootseweg;Bakel,1/29/2024 11:40,1/29/2024 10:55,16,17,1,0,0,1,6,0,JUMBO\wesselthoonen,1/30/2024 6:56,11400,1/29/2024,VEGRDCDKW4,0,0,0
29006836,5117,Schoolstraat;Reusel,1/29/2024 12:15,1/29/2024 12:00,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/30/2024 6:57,11603,1/29/2024,VEGRDCDKW4,0,0,0
29006837,3451,Willibrorduslaan;Eersel,1/29/2024 11:20,1/29/2024 11:20,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/30/2024 6:57,11603,1/29/2024,VEGRDCDKW4,0,0,0
29006841,3128,Nijverheidsstraat;Beneden-Leeuwen,1/29/2024 9:55,1/29/2024 9:55,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,1/30/2024 6:56,11510,1/29/2024,VEGRDCDKW4,0,0,0
29006842,7009,Plantsoenstraat;Rhenen,1/29/2024 10:55,1/29/2024 10:50,15,7,1,0,0,0,4,0,JUMBO\wesselthoonen,1/30/2024 6:56,11510,1/29/2024,VEGRDCDKW4,0,0,0
29006846,4882,Markt;Nuth,1/29/2024 11:45,1/29/2024 11:40,15,16,1,0,0,10,6,0,JUMBO\wesselthoonen,1/30/2024 7:14,11061,1/29/2024,VEGRDCVERS,0,0,0
29006848,4665,Demeent;Groesbeek,1/29/2024 11:22,1/29/2024 11:45,30,26,1,0,0,12,7,0,JUMBO\wesselthoonen,1/30/2024 7:36,11006,1/29/2024,VEGRDCVERS,0,0,0
29006849,3130,Mozartlaan;Doorwerth,1/29/2024 11:35,1/29/2024 11:50,27,15,1,0,0,8,4,0,JUMBO\wesselthoonen,1/30/2024 7:43,11117,1/29/2024,VEGRDCVERS,0,0,2
29006850,4938,S-Gravenswaardsedijk;Tolkamer,1/29/2024 11:30,1/29/2024 11:30,25,17,0,0,0,11,7,0,JUMBO\wesselthoonen,1/30/2024 7:40,11028,1/29/2024,VEGRDCVERS,0,0,0
29006851,5132,Losplaats;Uden,1/29/2024 10:20,1/29/2024 10:19,0,15,2,0,0,0,7,0,JUMBO\wesselthoonen,1/30/2024 7:51,11505,1/29/2024,VEGRDCVERS,0,0,0
29006852,3642,Korianderplein;Apeldoorn,1/29/2024 12:26,,0,0,0,0,0,0,0,0,,,11149,1/29/2024,VEGRDCVERS,0,0,0
29006853,7111,Zurichstraat;Sittard,1/29/2024 11:37,1/29/2024 11:37,0,27,2,0,0,13,17,0,JUMBO\wesselthoonen,1/30/2024 7:14,11048,1/29/2024,VEGRDCVERS,0,0,0
29006854,3783,Heelweg;Dinxperlo,1/29/2024 12:24,1/29/2024 12:35,35,18,1,0,0,11,5,0,JUMBO\wesselthoonen,1/30/2024 7:29,11172,1/29/2024,VEGRDCVERS,0,0,0
29006855,5127,Hertog Hendrikstraat;St. Oedenrode,1/29/2024 11:10,1/29/2024 11:10,5,30,1,0,0,11,7,0,JUMBO\wesselthoonen,1/30/2024 7:56,11055,1/29/2024,VEGRDCVERS,0,0,0
29006856,3117,Brouwhorst;Helmond,1/29/2024 11:21,1/29/2024 11:35,15,17,2,0,0,7,8,0,JUMBO\wesselthoonen,1/30/2024 7:59,11154,1/29/2024,VEGRDCVERS,0,0,0
29006857,3769,Kiosk;Venray,1/29/2024 11:14,1/29/2024 12:30,45,16,0,0,0,10,9,0,JUMBO\wesselthoonen,1/30/2024 7:39,11151,1/29/2024,VEGRDCVERS,0,0,0
29006858,4614,Geldropseweg;Eindhoven,1/29/2024 11:07,1/29/2024 10:28,20,12,0,0,0,10,3,0,JUMBO\wesselthoonen,1/30/2024 8:03,11115,1/29/2024,VEGRDCVERS,0,0,0
29006859,3126,Nederlandplein;Eindhoven,1/29/2024 10:45,1/29/2024 10:40,20,13,2,0,0,10,6,0,JUMBO\wesselthoonen,1/30/2024 7:31,11041,1/29/2024,VEGRDCVERS,0,0,0
29006860,4728,Gindrapassage;Bladel,1/29/2024 11:12,1/29/2024 11:00,20,16,0,0,0,10,5,0,JUMBO\wesselthoonen,1/30/2024 7:56,11076,1/29/2024,VEGRDCVERS,0,0,0
29006861,1045,Vaartstraa;Balen,1/29/2024 12:30,1/29/2024 13:10,40,9,0,0,0,10,0,0,JUMBO\wesselthoonen,1/30/2024 6:48,11104,1/29/2024,VEGRDCVERS,0,0,0
29006862,4866,Hoofdstraat;Helmond,1/29/2024 11:25,1/29/2024 11:25,0,18,1,0,0,0,6,0,JUMBO\wesselthoonen,1/30/2024 8:08,11607,1/29/2024,VEGRDCVERS,0,0,0
29006863,8020,Visstraat;Den Bosch,1/29/2024 11:30,1/29/2024 12:18,11,12,5,0,0,5,3,0,JUMBO\wesselthoonen,1/30/2024 8:00,11002,1/29/2024,VEGRDCVERS,0,0,0
29006864,3819,Hortensialaan;Aalst,1/29/2024 12:50,1/29/2024 12:25,20,13,5,0,0,10,4,0,JUMBO\wesselthoonen,1/30/2024 7:43,11602,1/29/2024,VEGRDCVERS,0,0,0
29006865,4930,Huiskensstraat;Helmond,1/29/2024 11:19,1/29/2024 11:30,25,12,1,0,0,0,7,0,JUMBO\wesselthoonen,1/30/2024 7:39,11004,1/29/2024,VEGRDCVERS,0,0,0
29006866,3812,Smits van Oyenlaan;Maarheeze,1/29/2024 11:00,1/29/2024 11:09,15,4,1,0,0,10,0,0,JUMBO\wesselthoonen,1/30/2024 7:40,11042,1/29/2024,VEGRDCVERS,0,0,0
29006867,5033,Zuiderpoort;Echt,1/29/2024 11:58,1/29/2024 12:15,25,15,1,0,0,1,6,0,JUMBO\wesselthoonen,1/30/2024 7:40,11042,1/29/2024,VEGRDCVERS,0,0,0
29006868,3133,Sint Jacobslaan;Nijmegen,1/29/2024 11:52,1/29/2024 12:05,20,19,1,0,0,11,6,0,JUMBO\wesselthoonen,1/30/2024 7:35,11052,1/29/2024,VEGRDCVERS,0,0,0
29006869,3099,Leuvensbroek;Nijmegen,1/29/2024 11:38,1/29/2024 11:20,25,21,1,0,0,8,7,0,JUMBO\wesselthoonen,1/30/2024 7:51,11045,1/29/2024,VEGRDCVERS,0,0,0
29006870,5141,Moleneindplein;Vught,1/29/2024 10:39,1/29/2024 10:40,15,16,2,0,0,2,5,0,JUMBO\wesselthoonen,1/30/2024 8:00,11134,1/29/2024,VEGRDCVERS,0,0,0
